"","X","Elk","Serial","Date_Time","Date","Month","Day","Year","Hour","Longitude","Latitude","id","UTM_X","UTM_Y"
"182",9149,"Wiggins1",38063,2016-01-23 17:00:29,"2016/01/23",1,23,2016,17,-109.5454511,43.6247378,1,617350.298526215,4831222.50463553
"183",9150,"Wiggins1",38063,2016-01-23 20:00:29,"2016/01/23",1,23,2016,20,-109.5434031,43.6217825,1,617521.286549373,4830897.21243211
"184",9151,"Wiggins1",38063,2016-01-23 23:00:43,"2016/01/23",1,23,2016,23,-109.5456603,43.62139,1,617339.949630296,4830850.37293448
"185",9152,"Wiggins1",38063,2016-01-24 02:00:27,"2016/01/24",1,24,2016,2,-109.5457914,43.6212817,1,617329.590166779,4830838.19309796
"186",9153,"Wiggins1",38063,2016-01-24 05:00:30,"2016/01/24",1,24,2016,5,-109.5458239,43.6213153,1,617326.863420336,4830841.8115196
"187",9154,"Wiggins1",38063,2016-01-24 08:00:30,"2016/01/24",1,24,2016,8,-109.5434297,43.6213,1,617520.049126044,4830843.53117432
"188",9155,"Wiggins1",38063,2016-01-24 11:00:29,"2016/01/24",1,24,2016,11,-109.5450683,43.6232356,1,617384.121728497,4831056.23055509
"189",9156,"Wiggins1",38063,2016-01-24 14:00:30,"2016/01/24",1,24,2016,14,-109.5451475,43.6232936,1,617377.554377969,4831062.55906555
"190",9157,"Wiggins1",38063,2016-01-24 17:00:32,"2016/01/24",1,24,2016,17,-109.5528314,43.6211936,1,616761.747877094,4830818.49573763
"191",9158,"Wiggins1",38063,2016-01-24 20:00:23,"2016/01/24",1,24,2016,20,-109.5574164,43.6205119,1,616393.128964304,4830736.3140433
"192",9159,"Wiggins1",38063,2016-01-24 23:00:30,"2016/01/24",1,24,2016,23,-109.5574917,43.6208453,1,616386.354433811,4830773.19120817
"193",9160,"Wiggins1",38063,2016-01-25 02:00:30,"2016/01/25",1,25,2016,2,-109.5575525,43.6209328,1,616381.262915743,4830782.87917648
"194",9161,"Wiggins1",38063,2016-01-25 05:00:29,"2016/01/25",1,25,2016,5,-109.5577364,43.6216722,1,616365.072111216,4830864.69763139
"195",9162,"Wiggins1",38063,2016-01-25 08:00:30,"2016/01/25",1,25,2016,8,-109.5581325,43.6219164,1,616332.570350141,4830891.24050001
"196",9163,"Wiggins1",38063,2016-01-25 11:00:48,"2016/01/25",1,25,2016,11,-109.5480736,43.6237111,1,617140.672124787,4831104.73970215
"197",9164,"Wiggins1",38063,2016-01-25 14:00:19,"2016/01/25",1,25,2016,14,-109.5474758,43.6230058,1,617190.288744783,4831027.28469787
"198",9165,"Wiggins1",38063,2016-01-25 17:00:29,"2016/01/25",1,25,2016,17,-109.5481594,43.6164056,1,617147.999818817,4830293.31069354
"199",9166,"Wiggins1",38063,2016-01-25 20:00:29,"2016/01/25",1,25,2016,20,-109.5549542,43.6123222,1,616607.603089443,4829830.16970584
"200",9167,"Wiggins1",38063,2016-01-25 23:00:25,"2016/01/25",1,25,2016,23,-109.5637914,43.6115261,1,615896.025084237,4829729.39398498
"201",9168,"Wiggins1",38063,2016-01-26 02:00:29,"2016/01/26",1,26,2016,2,-109.5672269,43.6141197,1,615613.781020651,4830012.69942134
"202",9169,"Wiggins1",38063,2016-01-26 05:00:29,"2016/01/26",1,26,2016,5,-109.5724383,43.617105,1,615187.589865081,4830336.97795234
"203",9170,"Wiggins1",38063,2016-01-26 08:00:14,"2016/01/26",1,26,2016,8,-109.5676711,43.6185897,1,615569.390293619,4830508.52872397
"204",9171,"Wiggins1",38063,2016-01-26 11:00:29,"2016/01/26",1,26,2016,11,-109.5659867,43.6193978,1,615703.717768141,4830600.61204964
"205",9172,"Wiggins1",38063,2016-01-26 14:00:19,"2016/01/26",1,26,2016,14,-109.5670628,43.6214975,1,615612.876556926,4830832.23268033
"206",9173,"Wiggins1",38063,2016-01-26 17:00:22,"2016/01/26",1,26,2016,17,-109.5750072,43.6209297,1,614973.009236345,4830758.23001698
"207",9174,"Wiggins1",38063,2016-01-26 20:00:23,"2016/01/26",1,26,2016,20,-109.5749897,43.6210114,1,614974.22647729,4830767.24958756
"208",9175,"Wiggins1",38063,2016-01-26 23:00:24,"2016/01/26",1,26,2016,23,-109.5761636,43.6200064,1,614881.417500907,4830654.00723175
"209",9176,"Wiggins1",38063,2016-01-27 02:00:22,"2016/01/27",1,27,2016,2,-109.5767864,43.6201256,1,614831.002831412,4830666.4743119
"210",9177,"Wiggins1",38063,2016-01-27 05:00:30,"2016/01/27",1,27,2016,5,-109.5759219,43.6228764,1,614895.476588341,4830973.09035926
"211",9178,"Wiggins1",38063,2016-01-27 08:00:30,"2016/01/27",1,27,2016,8,-109.5725539,43.6255925,1,615162.023834019,4831279.51237546
"212",9179,"Wiggins1",38063,2016-01-27 11:00:29,"2016/01/27",1,27,2016,11,-109.5683233,43.6278,1,615499.144906096,4831530.50407026
"213",9180,"Wiggins1",38063,2016-01-27 14:00:30,"2016/01/27",1,27,2016,14,-109.5685536,43.6274519,1,615481.175388737,4831491.53307125
"214",9181,"Wiggins1",38063,2016-01-27 17:00:30,"2016/01/27",1,27,2016,17,-109.5634564,43.6283528,1,615890.726747003,4831598.70387638
"215",9182,"Wiggins1",38063,2016-01-27 20:00:30,"2016/01/27",1,27,2016,20,-109.5596619,43.6254225,1,616202.451671247,4831278.48347402
"216",9183,"Wiggins1",38063,2016-01-27 23:00:29,"2016/01/27",1,27,2016,23,-109.5594469,43.6243019,1,616221.955646382,4831154.39472002
"217",9184,"Wiggins1",38063,2016-01-28 02:00:30,"2016/01/28",1,28,2016,2,-109.5593311,43.6238961,1,616232.096871691,4831109.46584649
"218",9185,"Wiggins1",38063,2016-01-28 05:00:29,"2016/01/28",1,28,2016,5,-109.5589058,43.6252028,1,616263.866446318,4831255.21921368
"219",9186,"Wiggins1",38063,2016-01-28 08:00:23,"2016/01/28",1,28,2016,8,-109.5572153,43.6264767,1,616397.834740405,4831399.08185352
"220",9187,"Wiggins1",38063,2016-01-28 11:00:30,"2016/01/28",1,28,2016,11,-109.5599631,43.628485,1,616172.267190327,4831618.24594005
"221",9188,"Wiggins1",38063,2016-01-28 14:00:29,"2016/01/28",1,28,2016,14,-109.5597642,43.62892,1,616187.483205303,4831666.83651777
"222",9189,"Wiggins1",38063,2016-01-28 17:00:29,"2016/01/28",1,28,2016,17,-109.5598233,43.6278422,1,616184.800330236,4831547.02880547
"223",9190,"Wiggins1",38063,2016-01-28 20:00:30,"2016/01/28",1,28,2016,20,-109.5604417,43.6238053,1,616142.636514409,4831097.80448757
"224",9191,"Wiggins1",38063,2016-01-28 23:00:19,"2016/01/28",1,28,2016,23,-109.5609117,43.6247236,1,616102.947759343,4831199.21331416
"225",9192,"Wiggins1",38063,2016-01-29 02:00:30,"2016/01/29",1,29,2016,2,-109.5653817,43.6222983,1,615746.968127741,4830923.53544008
"226",9193,"Wiggins1",38063,2016-01-29 05:00:30,"2016/01/29",1,29,2016,5,-109.5660647,43.6223347,1,615691.791202517,4830926.69284941
"227",9194,"Wiggins1",38063,2016-01-29 08:00:14,"2016/01/29",1,29,2016,8,-109.5669036,43.622375,1,615624.022183871,4830929.96665008
"228",9195,"Wiggins1",38063,2016-01-29 11:00:29,"2016/01/29",1,29,2016,11,-109.5654864,43.6237517,1,615735.787224261,4831084.87486757
"229",9196,"Wiggins1",38063,2016-01-29 14:00:20,"2016/01/29",1,29,2016,14,-109.5684136,43.6249886,1,615497.186594667,4831218.18155349
"230",9197,"Wiggins1",38063,2016-01-29 17:00:29,"2016/01/29",1,29,2016,17,-109.56592,43.6205808,1,615706.854597255,4830732.09189604
"231",9198,"Wiggins1",38063,2016-01-29 20:00:29,"2016/01/29",1,29,2016,20,-109.5717961,43.6178858,1,615237.900462048,4830424.60817014
"232",9199,"Wiggins1",38063,2016-01-29 23:00:30,"2016/01/29",1,29,2016,23,-109.5718003,43.6178853,1,615237.579619762,4830424.49155697
"233",9200,"Wiggins1",38063,2016-01-30 02:00:29,"2016/01/30",1,30,2016,2,-109.5784764,43.6212692,1,614692.471757241,4830791.08252704
"234",9201,"Wiggins1",38063,2016-01-30 05:00:30,"2016/01/30",1,30,2016,5,-109.5800092,43.6219872,1,614567.420116003,4830868.70874788
"235",9202,"Wiggins1",38063,2016-01-30 08:00:19,"2016/01/30",1,30,2016,8,-109.5800308,43.6238664,1,614562.076230892,4831077.36414802
"236",9203,"Wiggins1",38063,2016-01-30 11:00:29,"2016/01/30",1,30,2016,11,-109.5789792,43.6249219,1,614644.944449182,4831196.09786791
"237",9204,"Wiggins1",38063,2016-01-30 14:00:29,"2016/01/30",1,30,2016,14,-109.5778411,43.6249861,1,614736.635048441,4831204.77783927
"238",9205,"Wiggins1",38063,2016-01-30 17:00:29,"2016/01/30",1,30,2016,17,-109.5778428,43.62293,1,614740.384837141,4830976.43127208
"239",9206,"Wiggins1",38063,2016-01-30 20:00:30,"2016/01/30",1,30,2016,20,-109.5725294,43.6169058,1,615180.627077142,4830314.75037838
"240",9207,"Wiggins1",38063,2016-01-30 23:00:30,"2016/01/30",1,30,2016,23,-109.5728575,43.6132692,1,615161.022075596,4829910.36155459
"241",9208,"Wiggins1",38063,2016-01-31 02:00:29,"2016/01/31",1,31,2016,2,-109.5743294,43.6115114,1,615045.672581324,4829713.07580017
"242",9209,"Wiggins1",38063,2016-01-31 05:00:30,"2016/01/31",1,31,2016,5,-109.5719831,43.6106286,1,615236.671260055,4829618.37175575
"243",9210,"Wiggins1",38063,2016-01-31 08:00:11,"2016/01/31",1,31,2016,8,-109.5643747,43.6148856,1,615842.447214443,4830101.74746303
"244",9211,"Wiggins1",38063,2016-01-31 11:00:29,"2016/01/31",1,31,2016,11,-109.5572783,43.61733,1,616410.403587329,4830383.1078346
"245",9212,"Wiggins1",38063,2016-01-31 14:00:30,"2016/01/31",1,31,2016,14,-109.556515,43.6176544,1,616471.343687485,4830420.16187715
"246",9213,"Wiggins1",38063,2016-01-31 17:00:29,"2016/01/31",1,31,2016,17,-109.5553981,43.6180289,1,616560.748144496,4830463.37751139
"247",9214,"Wiggins1",38063,2016-01-31 20:00:30,"2016/01/31",1,31,2016,20,-109.5565906,43.6109069,1,616478.235794646,4829670.7197271
"248",9215,"Wiggins1",38063,2016-01-31 23:00:30,"2016/01/31",1,31,2016,23,-109.5560942,43.6102814,1,616519.551209456,4829601.8921172
"249",9216,"Wiggins1",38063,2016-02-01 02:00:30,"2016/02/01",2,1,2016,2,-109.5485158,43.5967744,1,617157.297807653,4828112.43960723
"250",9217,"Wiggins1",38063,2016-02-01 05:00:30,"2016/02/01",2,1,2016,5,-109.5484483,43.5963083,1,617163.690871467,4828060.78074683
"251",9218,"Wiggins1",38063,2016-02-01 08:00:13,"2016/02/01",2,1,2016,8,-109.5421822,43.5918528,1,617678.146383235,4827574.85764521
"252",9219,"Wiggins1",38063,2016-02-01 11:00:22,"2016/02/01",2,1,2016,11,-109.5343856,43.5921586,1,618306.863366416,4827619.9151042
"253",9220,"Wiggins1",38063,2016-02-01 14:00:19,"2016/02/01",2,1,2016,14,-109.5344947,43.5925908,1,618297.218239665,4827667.7385354
"254",9221,"Wiggins1",38063,2016-02-01 17:00:30,"2016/02/01",2,1,2016,17,-109.5214089,43.5883406,1,619361.947366229,4827214.44373859
"255",9222,"Wiggins1",38063,2016-02-01 20:00:20,"2016/02/01",2,1,2016,20,-109.5132844,43.5868503,1,620020.823407733,4827060.55597003
"256",9223,"Wiggins1",38063,2016-02-01 23:00:29,"2016/02/01",2,1,2016,23,-109.5132689,43.5868269,1,620022.080063129,4827058.02322105
"257",9224,"Wiggins1",38063,2016-02-02 02:00:30,"2016/02/02",2,2,2016,2,-109.5008136,43.5741008,1,621053.069626115,4825662.72165354
"258",9225,"Wiggins1",38063,2016-02-02 05:00:30,"2016/02/02",2,2,2016,5,-109.5015228,43.5735172,1,620996.9896476,4825596.82923966
"259",9226,"Wiggins1",38063,2016-02-02 08:00:30,"2016/02/02",2,2,2016,8,-109.5057161,43.5670575,1,620671.314665525,4824873.27646658
"260",9227,"Wiggins1",38063,2016-02-02 11:00:29,"2016/02/02",2,2,2016,11,-109.5141111,43.5642939,1,619998.852079297,4824554.25988244
"261",9228,"Wiggins1",38063,2016-02-02 14:00:22,"2016/02/02",2,2,2016,14,-109.5214961,43.5672661,1,619396.568835133,4824873.69852918
"262",9229,"Wiggins1",38063,2016-02-02 17:00:30,"2016/02/02",2,2,2016,17,-109.5213867,43.5639531,1,619411.91681422,4824505.90924388
"263",9230,"Wiggins1",38063,2016-02-02 20:00:30,"2016/02/02",2,2,2016,20,-109.5192556,43.5589425,1,619593.929006767,4823952.55650126
"264",9231,"Wiggins1",38063,2016-02-02 23:00:30,"2016/02/02",2,2,2016,23,-109.5206358,43.5581544,1,619484.029928455,4823862.94480079
"265",9232,"Wiggins1",38063,2016-02-03 02:00:30,"2016/02/03",2,3,2016,2,-109.5227997,43.5578303,1,619309.887211968,4823823.85283554
"266",9233,"Wiggins1",38063,2016-02-03 05:00:30,"2016/02/03",2,3,2016,5,-109.5242733,43.5580275,1,619190.52480578,4823843.72985421
"267",9234,"Wiggins1",38063,2016-02-03 08:00:29,"2016/02/03",2,3,2016,8,-109.5261406,43.55983,1,619036.101339166,4824041.1852724
"268",9235,"Wiggins1",38063,2016-02-03 11:00:29,"2016/02/03",2,3,2016,11,-109.5262786,43.5609839,1,619022.683429344,4824169.15220626
"269",9236,"Wiggins1",38063,2016-02-03 14:00:30,"2016/02/03",2,3,2016,14,-109.5263347,43.5603589,1,619019.391211445,4824099.6588141
"270",9237,"Wiggins1",38063,2016-02-03 17:00:30,"2016/02/03",2,3,2016,17,-109.5251347,43.5598383,1,619117.336013993,4824043.51485838
"271",9238,"Wiggins1",38063,2016-02-03 20:00:29,"2016/02/03",2,3,2016,20,-109.5291122,43.5472375,1,618820.888815064,4822638.4549895
"272",9239,"Wiggins1",38063,2016-02-03 23:00:31,"2016/02/03",2,3,2016,23,-109.5284075,43.5470553,1,618878.119530539,4822619.13717014
"273",9240,"Wiggins1",38063,2016-02-04 02:00:29,"2016/02/04",2,4,2016,2,-109.5300014,43.5452083,1,618753.058943516,4822411.73136356
"274",9241,"Wiggins1",38063,2016-02-04 05:00:47,"2016/02/04",2,4,2016,5,-109.5311344,43.5456239,1,618660.712934617,4822456.31512143
"275",9242,"Wiggins1",38063,2016-02-04 08:00:44,"2016/02/04",2,4,2016,8,-109.5281836,43.5510678,1,618888.325191528,4823065.14492421
"276",9243,"Wiggins1",38063,2016-02-04 11:00:22,"2016/02/04",2,4,2016,11,-109.5270639,43.5580364,1,618965.084870308,4823840.62032554
"277",9244,"Wiggins1",38063,2016-02-04 14:00:20,"2016/02/04",2,4,2016,14,-109.5360769,43.5585686,1,618236.078352694,4823886.95675049
"278",9245,"Wiggins1",38063,2016-02-04 17:00:41,"2016/02/04",2,4,2016,17,-109.5402019,43.5528294,1,617914.106635671,4823243.6076414
"279",9246,"Wiggins1",38063,2016-02-04 20:00:30,"2016/02/04",2,4,2016,20,-109.5391936,43.55585,1,617989.632485129,4823580.55304362
"280",9247,"Wiggins1",38063,2016-02-04 23:00:29,"2016/02/04",2,4,2016,23,-109.5529239,43.5628969,1,616867.020652516,4824343.80463779
"281",9248,"Wiggins1",38063,2016-02-05 02:00:29,"2016/02/05",2,5,2016,2,-109.5547036,43.5622606,1,616724.493008135,4824270.66866558
"282",9249,"Wiggins1",38063,2016-02-05 05:00:29,"2016/02/05",2,5,2016,5,-109.5572108,43.5629431,1,616520.706613852,4824342.89491796
"283",9250,"Wiggins1",38063,2016-02-05 08:00:16,"2016/02/05",2,5,2016,8,-109.5348517,43.5638203,1,618324.739370222,4824471.88180602
"284",9251,"Wiggins1",38063,2016-02-05 11:00:22,"2016/02/05",2,5,2016,11,-109.5322858,43.5653678,1,618528.934987157,4824647.46057114
"285",9252,"Wiggins1",38063,2016-02-05 14:00:29,"2016/02/05",2,5,2016,14,-109.53165,43.5637647,1,618583.442385095,4824470.33664954
"286",9253,"Wiggins1",38063,2016-02-05 17:00:29,"2016/02/05",2,5,2016,17,-109.5315989,43.5614361,1,618592.130593703,4824211.7479812
"287",9254,"Wiggins1",38063,2016-02-05 20:00:22,"2016/02/05",2,5,2016,20,-109.5190628,43.5500306,1,619627.148784389,4822963.05820516
"288",9255,"Wiggins1",38063,2016-02-05 23:00:29,"2016/02/05",2,5,2016,23,-109.5190794,43.5500736,1,619625.771256695,4822967.81080462
"289",9256,"Wiggins1",38063,2016-02-06 02:00:22,"2016/02/06",2,6,2016,2,-109.5333278,43.5518339,1,618471.304712415,4823142.87452753
"290",9257,"Wiggins1",38063,2016-02-06 05:00:29,"2016/02/06",2,6,2016,5,-109.5389964,43.5611881,1,617995.205764132,4824173.67803311
"291",9258,"Wiggins1",38063,2016-02-06 08:00:13,"2016/02/06",2,6,2016,8,-109.5401083,43.5689431,1,617890.268663269,4825033.37956288
"292",9259,"Wiggins1",38063,2016-02-06 11:00:29,"2016/02/06",2,6,2016,11,-109.5397017,43.5774119,1,617906.527244742,4825974.53391621
"293",9260,"Wiggins1",38063,2016-02-06 14:00:48,"2016/02/06",2,6,2016,14,-109.5397019,43.5775561,1,617906.246203949,4825990.52675862
"294",9261,"Wiggins1",38063,2016-02-06 17:01:18,"2016/02/06",2,6,2016,17,-109.5421892,43.5860986,1,617688.794493645,4826935.79923168
"295",9262,"Wiggins1",38063,2016-02-06 20:00:30,"2016/02/06",2,6,2016,20,-109.5557228,43.5817892,1,616604.505858954,4826438.04262941
"296",9263,"Wiggins1",38063,2016-02-06 23:00:55,"2016/02/06",2,6,2016,23,-109.5659519,43.5942717,1,615754.723754674,4827810.12011073
"297",9264,"Wiggins1",38063,2016-02-07 02:00:30,"2016/02/07",2,7,2016,2,-109.5659547,43.6009061,1,615741.762344604,4828546.89929768
"298",9265,"Wiggins1",38063,2016-02-07 05:00:29,"2016/02/07",2,7,2016,5,-109.5638972,43.6041247,1,615901.684109762,4828907.27694369
"299",9266,"Wiggins1",38063,2016-02-07 08:00:13,"2016/02/07",2,7,2016,8,-109.5563275,43.6125697,1,616496.329232931,4829855.78612048
"300",9267,"Wiggins1",38063,2016-02-07 11:00:29,"2016/02/07",2,7,2016,11,-109.5558339,43.6135078,1,616534.300368269,4829960.65398944
"301",9268,"Wiggins1",38063,2016-02-07 14:00:29,"2016/02/07",2,7,2016,14,-109.5526414,43.6153889,1,616788.315287737,4830174.04734047
"302",9269,"Wiggins1",38063,2016-02-07 17:00:22,"2016/02/07",2,7,2016,17,-109.5514117,43.6112669,1,616895.470676968,4829717.97883973
"303",9270,"Wiggins1",38063,2016-02-07 20:00:29,"2016/02/07",2,7,2016,20,-109.54421,43.6083536,1,617482.321635076,4829404.61785708
"304",9271,"Wiggins1",38063,2016-02-07 23:00:15,"2016/02/07",2,7,2016,23,-109.5442211,43.6083514,1,617481.439765188,4829404.26911099
"305",9272,"Wiggins1",38063,2016-02-08 02:00:22,"2016/02/08",2,8,2016,2,-109.5361381,43.6126153,1,618125.398043526,4829889.30319347
"306",9273,"Wiggins1",38063,2016-02-08 05:00:29,"2016/02/08",2,8,2016,5,-109.5358494,43.6120378,1,618149.848781241,4829825.63151259
"307",9274,"Wiggins1",38063,2016-02-08 08:00:20,"2016/02/08",2,8,2016,8,-109.5410125,43.6152347,1,617726.977263648,4830173.36444104
"308",9275,"Wiggins1",38063,2016-02-08 11:00:29,"2016/02/08",2,8,2016,11,-109.5426094,43.6148081,1,617598.944873303,4830123.67810999
"309",9276,"Wiggins1",38063,2016-02-08 14:00:30,"2016/02/08",2,8,2016,14,-109.5431856,43.6160019,1,617550.059058704,4830255.46929133
"310",9277,"Wiggins1",38063,2016-02-08 17:00:23,"2016/02/08",2,8,2016,17,-109.5427586,43.6162281,1,617584.073514095,4830281.17386992
"311",9278,"Wiggins1",38063,2016-02-08 20:00:29,"2016/02/08",2,8,2016,20,-109.5449886,43.6151856,1,617406.161665218,4830162.29190833
"312",9279,"Wiggins1",38063,2016-02-08 23:00:47,"2016/02/08",2,8,2016,23,-109.5457439,43.6158375,1,617343.973204652,4830233.52616063
"313",9280,"Wiggins1",38063,2016-02-09 02:00:23,"2016/02/09",2,9,2016,2,-109.5465439,43.6201994,1,617270.940839257,4830716.84899672
"314",9281,"Wiggins1",38063,2016-02-09 05:00:30,"2016/02/09",2,9,2016,5,-109.5465472,43.6201986,1,617270.698784058,4830716.84475973
"315",9282,"Wiggins1",38063,2016-02-09 08:00:25,"2016/02/09",2,9,2016,8,-109.5475592,43.6222847,1,617184.992946557,4830947.09169886
"316",9283,"Wiggins1",38063,2016-02-09 11:00:29,"2016/02/09",2,9,2016,11,-109.5503097,43.6267764,1,616954.327187834,4831441.99326681
"317",9284,"Wiggins1",38063,2016-02-09 14:00:23,"2016/02/09",2,9,2016,14,-109.5504814,43.6270608,1,616939.978923867,4831473.40514591
"318",9285,"Wiggins1",38063,2016-02-09 17:00:29,"2016/02/09",2,9,2016,17,-109.5496797,43.6270981,1,617004.528517349,4831478.64298686
"319",9286,"Wiggins1",38063,2016-02-09 20:00:29,"2016/02/09",2,9,2016,20,-109.5408556,43.6240328,1,617722.394556695,4831150.7105994
"320",9287,"Wiggins1",38063,2016-02-09 23:00:29,"2016/02/09",2,9,2016,23,-109.5410356,43.6244917,1,617706.97639318,4831201.43297394
"321",9288,"Wiggins1",38063,2016-02-10 02:00:30,"2016/02/10",2,10,2016,2,-109.5409661,43.6247594,1,617712.102847105,4831231.18583909
"322",9289,"Wiggins1",38063,2016-02-10 05:00:30,"2016/02/10",2,10,2016,5,-109.5409361,43.6263219,1,617711.472622068,4831404.81871482
"323",9290,"Wiggins1",38063,2016-02-10 08:00:24,"2016/02/10",2,10,2016,8,-109.5482178,43.6294775,1,617117.854361005,4831745.03272223
"324",9291,"Wiggins1",38063,2016-02-10 11:00:29,"2016/02/10",2,10,2016,11,-109.5528442,43.6292214,1,616745.16026229,4831709.97409041
"325",9292,"Wiggins1",38063,2016-02-10 14:00:22,"2016/02/10",2,10,2016,14,-109.5593711,43.6293231,1,616218.411174268,4831712.14470315
"326",9293,"Wiggins1",38063,2016-02-10 17:00:30,"2016/02/10",2,10,2016,17,-109.5623372,43.6285697,1,615980.583754882,4831624.36702248
"327",9294,"Wiggins1",38063,2016-02-10 20:00:30,"2016/02/10",2,10,2016,20,-109.5620561,43.6277619,1,616004.807359084,4831535.02129825
"328",9295,"Wiggins1",38063,2016-02-10 23:00:47,"2016/02/10",2,10,2016,23,-109.5631533,43.6266514,1,615918.442408559,4831410.09891302
"329",9296,"Wiggins1",38063,2016-02-11 02:00:48,"2016/02/11",2,11,2016,2,-109.5643611,43.6266539,1,615820.979553892,4831408.74619969
"330",9297,"Wiggins1",38063,2016-02-11 05:00:30,"2016/02/11",2,11,2016,5,-109.5646486,43.626695,1,615797.666029207,4831412.89802461
"331",9298,"Wiggins1",38063,2016-02-11 08:00:48,"2016/02/11",2,11,2016,8,-109.5653994,43.6263853,1,615737.75368005,4831377.42294501
"332",9299,"Wiggins1",38063,2016-02-11 11:00:30,"2016/02/11",2,11,2016,11,-109.5663925,43.6270936,1,615656.201316326,4831454.78090141
"333",9300,"Wiggins1",38063,2016-02-11 14:00:42,"2016/02/11",2,11,2016,14,-109.5686681,43.6260306,1,615474.699169445,4831333.55507457
"334",9301,"Wiggins1",38063,2016-02-11 17:00:22,"2016/02/11",2,11,2016,17,-109.5703078,43.6304367,1,615333.961862152,4831820.61571551
"335",9302,"Wiggins1",38063,2016-02-11 20:00:22,"2016/02/11",2,11,2016,20,-109.5722075,43.6249461,1,615191.1740561,4831208.13511325
"336",9303,"Wiggins1",38063,2016-02-11 23:00:22,"2016/02/11",2,11,2016,23,-109.5722083,43.6249464,1,615191.1740561,4831208.13511325
"337",9304,"Wiggins1",38063,2016-02-12 02:00:48,"2016/02/12",2,12,2016,2,-109.5724028,43.6246631,1,615175.98213764,4831176.43399043
"338",9305,"Wiggins1",38063,2016-02-12 05:00:29,"2016/02/12",2,12,2016,5,-109.5728803,43.6239372,1,615138.884138717,4831095.14126318
"339",9306,"Wiggins1",38063,2016-02-12 08:00:46,"2016/02/12",2,12,2016,8,-109.5652028,43.6241225,1,615757.909630703,4831126.36239792
