"","ID","time","x","y","long","lat","depth","chl","dive"
"704","gp13-902-08","2008-05-23 12:10:00",847146.539396144,6107772.40845746,2.428999998,54.99544,24.1452134152053,1.09784421131653,44
"705","gp13-902-08","2008-05-23 14:10:00",847070.397269352,6108057.11107256,2.428159998,54.99804,24.1452134152053,1.09784421131653,37
"706","gp13-902-08","2008-05-23 15:37:44",847833.574474922,6107557.66713041,2.439429998,54.99304,24.1452134152053,1.0774362124924,34
"707","gp13-902-08","2008-05-23 16:39:04",847707.523323545,6107608.19993338,2.437529998,54.99358,24.1452134152053,1.09784421131653,32
"708","gp13-902-08","2008-05-23 21:39:28",846468.136352694,6108274.07174076,2.419049998,55.0004,25.1235040441911,1.09784421131653,44
"709","gp13-902-08","2008-05-23 22:37:32",846523.997769457,6108241.52588597,2.419879998,55.00007,25.1235040441911,1.09784421131653,43
"710","gp13-902-08","2008-05-24 03:38:52",844734.862008071,6109558.13590023,2.393619998,55.01309,28.4660598575026,1.06550194441737,37
"711","gp13-902-08","2008-05-24 04:07:36",844546.548051531,6109227.25306748,2.390289998,55.01026,26.4110976773189,1.06550194441737,10
"712","gp13-902-08","2008-05-24 04:37:40",845923.127147803,6108126.68280518,2.410389998,54.99946,25.1235040441911,1.09784421131653,38
"713","gp13-902-08","2008-05-24 10:39:12",844726.413509538,6109933.04483399,2.393939998,55.01645,28.4660598575026,1.06550194441737,32
"714","gp13-902-08","2008-05-24 11:38:52",845447.585363942,6109387.53640068,2.404509998,55.01107,28.2161825552299,1.06550194441737,30
"715","gp13-902-08","2008-05-24 12:37:00",845224.366510221,6110063.25151681,2.401849998,55.01727,28.2161825552299,1.06550194441737,30
"716","gp13-902-08","2008-05-24 14:01:12",844344.547322966,6110270.13698601,2.388399998,55.01973,28.4660598575026,1.06550194441737,34
"717","gp13-902-08","2008-05-24 14:41:20",843666.148984142,6109173.81358209,2.376519998,55.01039,27.0520119551523,1.06550194441737,33
"718","gp13-902-08","2008-05-24 15:11:12",844486.058728484,6109411.47501581,2.389569998,55.01195,28.4660598575026,1.06550194441737,31
"719","gp13-902-08","2008-05-24 16:07:20",843347.367058419,6110376.48693643,2.372999998,55.02137,28.4817777085333,1.06550194441737,41
"720","gp13-902-08","2008-05-24 16:39:08",842963.270025529,6110010.47688321,2.366579998,55.01836,28.4817777085333,1.05713183377132,48
"721","gp13-902-08","2008-05-24 20:10:08",841971.895773686,6109748.75067801,2.350829998,55.0167,28.9672872880341,1.05713183377132,44
"722","gp13-902-08","2008-05-24 20:39:32",841879.56408266,6109838.90295918,2.349499998,55.01757,28.9672872880341,1.05713183377132,44
"723","gp13-902-08","2008-05-24 21:39:44",841961.346869748,6109308.69848822,2.350139998,55.01277,27.4906074497408,1.05713183377132,50
"724","gp13-902-08","2008-05-24 22:08:56",842033.214339243,6109209.15248662,2.351139998,55.01183,27.4906074497408,1.05713183377132,33
"725","gp13-902-08","2008-05-24 23:38:20",841650.858805305,6109119.47381836,2.345079998,55.01129,27.6637567517692,1.05713183377132,31
"726","gp13-902-08","2008-05-25 00:09:12",841870.123387669,6108689.22186176,2.347979998,55.00729,27.4906074497408,1.05713183377132,31
"727","gp13-902-08","2008-05-25 00:37:16",841630.345778988,6108549.01571317,2.344079998,55.0062,27.6637567517692,1.05713183377132,39
"728","gp13-902-08","2008-05-25 07:39:00",841924.882214593,6109566.31667497,2.349879998,55.0151,28.9672872880341,1.05713183377132,38
"729","gp13-902-08","2008-05-25 10:38:08",841874.334356449,6109337.78842701,2.348819998,55.01309,27.4906074497408,1.05713183377132,37
"730","gp13-902-08","2008-05-25 13:37:00",842473.371014995,6110351.69174417,2.359359998,55.02175,28.9672872880341,1.05713183377132,41
"731","gp13-902-08","2008-05-25 18:07:44",842089.195954274,6108831.20654237,2.351559998,55.00841,27.4906074497408,1.05713183377132,32
"732","gp13-902-08","2008-05-25 18:38:56",842812.299171039,6108207.20501714,2.362069998,55.00233,27.4906074497408,1.08289551913729,37
"733","gp13-902-08","2008-05-25 19:38:08",841982.524293116,6109108.02598918,2.350229998,55.01096,27.4906074497408,1.05713183377132,48
"734","gp13-902-08","2008-05-25 21:38:32",842219.030375562,6108620.99123568,2.353329998,55.00644,27.4906074497408,1.05713183377132,33
"735","gp13-902-08","2008-05-26 10:09:24",842741.183268218,6108421.92122277,2.361219998,55.0043,27.4906074497408,1.05713183377132,42
"736","gp13-902-08","2008-05-26 11:09:28",842000.97888305,6109302.79814121,2.350749998,55.01269,27.4906074497408,1.05713183377132,26
"737","gp13-902-08","2008-05-26 11:37:56",842017.606233976,6109446.01775939,2.351179998,55.01396,28.9672872880341,1.05713183377132,37
"738","gp13-902-08","2008-05-26 15:37:28",841977.777124678,6109688.84799331,2.350849998,55.01616,28.9672872880341,1.05713183377132,41
"739","gp13-902-08","2008-05-26 17:40:20",841997.346720349,6109768.58653113,2.351249998,55.01686,28.9672872880341,1.05713183377132,34
"740","gp13-902-08","2008-05-26 20:37:24",841599.114941092,6110531.57895125,2.345959998,55.02396,29.3250360265897,1.05713183377132,31
"741","gp13-902-08","2008-05-27 04:39:52",841979.538353223,6108703.2025283,2.349699998,55.00734,27.4906074497408,1.05713183377132,30
"742","gp13-902-08","2008-05-27 09:37:16",840560.082308775,6114862.23219071,2.334939998,55.06342,31,1.00125311726111,31
"743","gp13-902-08","2008-05-27 10:38:48",839505.087162047,6114246.25620066,2.317759998,55.05863,31,1.00125311726111,34
"744","gp13-902-08","2008-05-27 17:07:16",841889.302829967,6113341.3156714,2.353839998,55.0489,31,1.00125311726111,18
"745","gp13-902-08","2008-05-27 18:08:08",841016.101161627,6114084.62835983,2.341119998,55.05615,31,1.00125311726111,20
"746","gp13-902-08","2008-05-27 18:43:56",841640.41032914,6112696.30918141,2.349189998,55.0433,30.3181873840035,1.05713183377132,38
"747","gp13-902-08","2008-05-27 22:38:32",841843.550032688,6112566.60528446,2.352199998,55.042,30.2761501152327,1.05713183377132,33
"748","gp13-902-08","2008-05-28 02:37:44",843957.151312319,6114202.57769719,2.387099998,55.05518,31,1.00213120233828,36
"749","gp13-902-08","2008-05-28 03:10:08",843891.699799161,6114210.93170139,2.386089998,55.0553,31,1.00213120233828,41
"750","gp13-902-08","2008-05-28 10:37:04",844415.693316299,6114404.59177058,2.394489998,55.05667,31,1.00213120233828,40
"751","gp13-902-08","2008-05-28 18:41:28",844023.984888066,6113943.95725297,2.387829998,55.05282,31,1.00213120233828,46
"752","gp13-902-08","2008-05-29 01:09:12",844777.724472686,6113168.44097667,2.398639998,55.04536,31,1.00213120233828,28
"753","gp13-902-08","2008-05-29 01:39:16",844692.384036942,6113855.95996238,2.398139998,55.05157,31,1.00213120233828,26
"754","gp13-902-08","2008-05-29 03:09:20",844473.607477004,6114261.53134211,2.395219998,55.05535,31,1.00213120233828,27
"755","gp13-902-08","2008-05-29 04:37:00",844080.636973385,6115318.69364897,2.390369998,55.06508,30.9551490514068,1.00213120233828,34
"756","gp13-902-08","2008-05-29 05:37:36",844733.220198621,6115465.35088328,2.400719998,55.06594,30.9551490514068,1.00213120233828,40
"757","gp13-902-08","2008-05-29 09:09:40",844345.111539556,6115564.94700491,2.394789998,55.0671,30.9551490514068,1.00213120233828,46
"758","gp13-902-08","2008-05-29 10:07:52",844285.536674459,6115820.77213795,2.394169998,55.06943,30.9551490514068,1.00213120233828,41
"759","gp13-902-08","2008-05-29 11:07:00",844420.798425131,6115548.45225443,2.395949998,55.0669,30.9551490514068,1.00213120233828,43
"760","gp13-902-08","2008-05-29 13:37:00",844364.071804958,6115328.33271338,2.394799998,55.06497,30.9551490514068,1.00213120233828,42
"761","gp13-902-08","2008-05-29 16:07:00",844391.298750974,6115730.59813086,2.395709998,55.06855,30.9551490514068,1.00213120233828,25
"762","gp13-902-08","2008-05-29 16:37:40",844391.50293955,6115032.01542401,2.394869998,55.0623,30.9551490514068,1.00213120233828,37
"763","gp13-902-08","2008-05-29 17:37:00",844390.328287382,6115536.03299053,2.395459998,55.06681,30.9551490514068,1.00213120233828,36
"764","gp13-902-08","2008-05-29 18:38:28",844346.143810964,6115551.61384071,2.394789998,55.06698,30.9551490514068,1.00213120233828,39
"765","gp13-902-08","2008-05-29 19:08:24",844280.125433244,6115451.49394032,2.393639998,55.06613,30.9551490514068,1.00213120233828,41
"766","gp13-902-08","2008-05-29 19:37:08",844392.125793626,6115048.82998908,2.394899998,55.06245,30.9551490514068,1.00213120233828,40
"767","gp13-902-08","2008-05-29 20:37:00",844376.791037399,6115081.17549985,2.394699998,55.06275,30.9551490514068,1.00213120233828,25
"768","gp13-902-08","2008-05-29 21:38:20",844358.957338589,6115767.21539234,2.395249998,55.0689,30.9551490514068,1.00213120233828,42
"769","gp13-902-08","2008-05-29 23:08:20",844185.063130518,6115652.03871325,2.392399998,55.06799,30.9551490514068,1.00213120233828,37
"770","gp13-902-08","2008-05-30 01:37:28",844047.755433593,6114549.376399,2.388929998,55.05822,31,1.00213120233828,38
"771","gp13-902-08","2008-05-30 02:38:28",844079.76889945,6113737.01674368,2.388449998,55.05093,31,1.00213120233828,39
"772","gp13-902-08","2008-05-30 04:08:16",844785.037360422,6113314.31629068,2.398929998,55.04666,31,1.00213120233828,31
"773","gp13-902-08","2008-05-30 10:08:32",843865.284040448,6113572.89799677,2.384909998,55.04961,31,1.00213120233828,31
"774","gp13-902-08","2008-05-30 11:37:52",844401.367800077,6114399.01187897,2.394259998,55.05663,31,1.00213120233828,23
"775","gp13-902-08","2008-05-30 13:08:40",846686.000079996,6116765.14253765,2.432739998,55.07621,31,1.00213120233828,23
"776","gp13-902-08","2008-05-30 13:40:20",847579.068251138,6115981.95044037,2.445709998,55.06858,31,1.00213120233828,10
"777","gp13-902-08","2008-05-30 14:09:44",845899.570706678,6115793.99576703,2.419299998,55.06807,31,1.00213120233828,22
"778","gp13-902-08","2008-05-30 14:39:52",845201.877478507,6115518.46617487,2.408089998,55.06609,31,1.00213120233828,27
"779","gp13-902-08","2008-05-30 15:09:24",844415.47418516,6115136.70495487,2.395369998,55.06322,30.9551490514068,1.00213120233828,26
"780","gp13-902-08","2008-05-30 15:37:00",844107.187082068,6115846.09016188,2.391419998,55.06978,30.9551490514068,1.00213120233828,34
"781","gp13-902-08","2008-05-30 16:07:56",843806.921366121,6115714.44621366,2.386579998,55.06881,30.8252649395648,1.00213120233828,39
"782","gp13-902-08","2008-05-30 16:39:04",844322.865216235,6115578.87330917,2.394459998,55.06724,30.9551490514068,1.00213120233828,41
"783","gp13-902-08","2008-05-30 17:07:00",844365.966409119,6115585.56354733,2.395139998,55.06727,30.9551490514068,1.00213120233828,34
"784","gp13-902-08","2008-05-30 17:37:56",844342.69754258,6115554.70029824,2.394739998,55.06701,30.9551490514068,1.00213120233828,50
"785","gp13-902-08","2008-05-30 18:07:28",844365.56134125,6115516.23121658,2.395049998,55.06665,30.9551490514068,1.00213120233828,28
"786","gp13-902-08","2008-05-30 18:39:52",844365.181848022,6115131.69354546,2.394579998,55.06321,30.9551490514068,1.00213120233828,32
"787","gp13-902-08","2008-05-30 20:44:04",843552.079507295,6116223.44221466,2.383219998,55.07354,30.8252649395648,1.00213120233828,12
"788","gp13-902-08","2008-05-30 21:09:20",845177.458050029,6116039.69282026,2.408339998,55.07077,31,1.00213120233828,40
"789","gp13-902-08","2008-05-30 22:09:20",845806.960242381,6115533.05340994,2.417539998,55.0658,31,1.00213120233828,45
