"","X.1","X","Elk","Serial","Date_Time","Date","Month","Day","Year","Hour","coords.x1","coords.x2","id","UTM_X","UTM_Y"
"6813",28847,28847,"Wiggins2",38064,"2015-10-08 20:20:14","2015/10/08",10,8,2015,20,-109.5223,43.70286,2,619063.565800129,4839931.95215505
"6814",28848,28848,"Wiggins2",38064,"2015-10-08 21:00:14","2015/10/08",10,8,2015,21,-109.5223,43.70288,2,619063.526209751,4839934.17342972
"6815",28849,28849,"Wiggins2",38064,"2015-10-08 21:40:07","2015/10/08",10,8,2015,21,-109.5224,43.70298,2,619055.270832839,4839945.13619809
"6816",28850,28850,"Wiggins2",38064,"2015-10-08 22:20:21","2015/10/08",10,8,2015,22,-109.5225,43.70294,2,619047.292578216,4839940.55005334
"6817",28851,28851,"Wiggins2",38064,"2015-10-08 23:00:14","2015/10/08",10,8,2015,23,-109.5228,43.703,2,619023.001556723,4839946.78314967
"6818",28852,28852,"Wiggins2",38064,"2015-10-08 23:40:13","2015/10/08",10,8,2015,23,-109.523,43.70247,2,619007.935357833,4839887.63226992
"6819",28853,28853,"Wiggins2",38064,"2015-10-09 00:20:26","2015/10/09",10,9,2015,0,-109.5231,43.70223,2,619000.352687452,4839860.83343972
"6820",28854,28854,"Wiggins2",38064,"2015-10-09 01:00:13","2015/10/09",10,9,2015,1,-109.5231,43.70237,2,619000.075707823,4839876.38236068
"6821",28855,28855,"Wiggins2",38064,"2015-10-09 01:40:07","2015/10/09",10,9,2015,1,-109.5232,43.70245,2,618991.859937727,4839885.12393136
"6822",28856,28856,"Wiggins2",38064,"2015-10-09 02:20:13","2015/10/09",10,9,2015,2,-109.5242,43.70298,2,618910.237189239,4839942.55296924
"6823",28857,28857,"Wiggins2",38064,"2015-10-09 03:00:22","2015/10/09",10,9,2015,3,-109.5243,43.70292,2,618902.298375235,4839935.74572509
"6824",28858,28858,"Wiggins2",38064,"2015-10-09 03:40:16","2015/10/09",10,9,2015,3,-109.5244,43.70241,2,618895.24905816,4839878.95981485
"6825",28859,28859,"Wiggins2",38064,"2015-10-09 04:20:06","2015/10/09",10,9,2015,4,-109.5244,43.70246,2,618895.150223733,4839884.51300088
"6826",28860,28860,"Wiggins2",38064,"2015-10-09 05:00:14","2015/10/09",10,9,2015,5,-109.5244,43.70246,2,618895.150223733,4839884.51300088
"6827",28861,28861,"Wiggins2",38064,"2015-10-09 05:40:17","2015/10/09",10,9,2015,5,-109.5289,43.69931,2,618538.770398189,4839528.21899402
"6828",28862,28862,"Wiggins2",38064,"2015-10-09 06:20:30","2015/10/09",10,9,2015,6,-109.5317,43.69803,2,618315.666233298,4839382.05826649
"6829",28863,28863,"Wiggins2",38064,"2015-10-09 07:00:10","2015/10/09",10,9,2015,7,-109.5368,43.69691,2,617906.898915875,4839250.40224185
"6830",28864,28864,"Wiggins2",38064,"2015-10-09 07:40:48","2015/10/09",10,9,2015,7,-109.5386,43.69515,2,617765.295744248,4839052.372356
"6831",28865,28865,"Wiggins2",38064,"2015-10-09 08:20:13","2015/10/09",10,9,2015,8,-109.5392,43.69512,2,617717.003613997,4839048.18848479
"6832",28866,28866,"Wiggins2",38064,"2015-10-09 09:00:30","2015/10/09",10,9,2015,9,-109.5391,43.69515,2,617725.003387574,4839051.66236117
"6833",28867,28867,"Wiggins2",38064,"2015-10-09 09:40:14","2015/10/09",10,9,2015,9,-109.5392,43.69514,2,617716.964482196,4839050.40975584
"6834",28868,28868,"Wiggins2",38064,"2015-10-09 10:20:23","2015/10/09",10,9,2015,10,-109.5391,43.6951,2,617725.101223766,4839046.10918352
"6835",28869,28869,"Wiggins2",38064,"2015-10-09 11:00:14","2015/10/09",10,9,2015,11,-109.5389,43.69497,2,617741.472588303,4839031.95489052
"6836",28870,28870,"Wiggins2",38064,"2015-10-09 11:40:30","2015/10/09",10,9,2015,11,-109.5384,43.69491,2,617781.882525058,4839026.00116929
"6837",28871,28871,"Wiggins2",38064,"2015-10-09 12:20:28","2015/10/09",10,9,2015,12,-109.5402,43.69541,2,617635.851837974,4839078.97775202
"6838",28872,28872,"Wiggins2",38064,"2015-10-09 13:00:28","2015/10/09",10,9,2015,13,-109.5397,43.69574,2,617675.498560621,4839116.33818715
"6839",28873,28873,"Wiggins2",38064,"2015-10-09 13:40:16","2015/10/09",10,9,2015,13,-109.5399,43.69571,2,617659.440446599,4839112.72246681
"6840",28874,28874,"Wiggins2",38064,"2015-10-09 14:20:29","2015/10/09",10,9,2015,14,-109.5397,43.69577,2,617675.439882345,4839119.67009404
"6841",28875,28875,"Wiggins2",38064,"2015-10-09 15:00:14","2015/10/09",10,9,2015,15,-109.5391,43.6954,2,617724.514205263,4839079.42825012
"6842",28876,28876,"Wiggins2",38064,"2015-10-09 15:40:27","2015/10/09",10,9,2015,15,-109.5378,43.69494,2,617830.174793029,4839030.18550685
"6843",28877,28877,"Wiggins2",38064,"2015-10-09 16:20:16","2015/10/09",10,9,2015,16,-109.5364,43.69479,2,617943.287839695,4839015.5163406
"6844",28878,28878,"Wiggins2",38064,"2015-10-09 17:00:30","2015/10/09",10,9,2015,17,-109.536,43.69421,2,617976.659215872,4838951.66850841
"6845",28879,28879,"Wiggins2",38064,"2015-10-09 17:40:13","2015/10/09",10,9,2015,17,-109.536,43.69374,2,617977.60041723,4838898.35800959
"6846",28880,28880,"Wiggins2",38064,"2015-10-09 18:20:14","2015/10/09",10,9,2015,18,-109.5319,43.69436,2,618306.766787751,4838974.16952342
"6847",28881,28881,"Wiggins2",38064,"2015-10-09 19:00:29","2015/10/09",10,9,2015,19,-109.5323,43.69553,2,618272.232453899,4839103.54327489
"6848",28882,28882,"Wiggins2",38064,"2015-10-09 19:40:05","2015/10/09",10,9,2015,19,-109.5325,43.69553,2,618256.115610891,4839103.25802253
"6849",28883,28883,"Wiggins2",38064,"2015-10-09 20:20:07","2015/10/09",10,9,2015,20,-109.5324,43.69534,2,618264.547517902,4839082.29856473
"6850",28884,28884,"Wiggins2",38064,"2015-10-09 21:00:13","2015/10/09",10,9,2015,21,-109.5324,43.69541,2,618264.409918128,4839090.07301485
"6851",28885,28885,"Wiggins2",38064,"2015-10-09 21:40:14","2015/10/09",10,9,2015,21,-109.5326,43.69545,2,618248.214425189,4839094.23032494
"6852",28886,28886,"Wiggins2",38064,"2015-10-09 22:20:29","2015/10/09",10,9,2015,22,-109.528,43.69898,2,618611.942314362,4839492.85508886
"6853",28887,28887,"Wiggins2",38064,"2015-10-09 23:00:13","2015/10/09",10,9,2015,23,-109.5202,43.70405,2,619230.41306056,4840067.13596853
"6854",28888,28888,"Wiggins2",38064,"2015-10-09 23:40:13","2015/10/09",10,9,2015,23,-109.5231,43.70633,2,618992.240845258,4840316.19484433
"6855",28889,28889,"Wiggins2",38064,"2015-10-10 00:20:05","2015/10/10",10,10,2015,0,-109.523,43.70613,2,619000.693561594,4840294.12562354
"6856",28890,28890,"Wiggins2",38064,"2015-10-10 01:00:30","2015/10/10",10,10,2015,1,-109.523,43.70594,2,619001.069513854,4840273.02350355
"6857",28891,28891,"Wiggins2",38064,"2015-10-10 01:40:13","2015/10/10",10,10,2015,1,-109.5231,43.70597,2,618992.953129113,4840276.21187947
"6858",28892,28892,"Wiggins2",38064,"2015-10-10 02:20:16","2015/10/10",10,10,2015,2,-109.5224,43.70668,2,619047.946844371,4840356.07214293
"6859",28893,28893,"Wiggins2",38064,"2015-10-10 03:00:30","2015/10/10",10,10,2015,3,-109.5221,43.70561,2,619074.236130969,4840237.66473086
"6860",28894,28894,"Wiggins2",38064,"2015-10-10 03:40:12","2015/10/10",10,10,2015,3,-109.5221,43.70565,2,619074.156935465,4840242.10728223
"6861",28895,28895,"Wiggins2",38064,"2015-10-10 04:20:13","2015/10/10",10,10,2015,4,-109.5221,43.7056,2,619074.255929836,4840236.55409302
"6862",28896,28896,"Wiggins2",38064,"2015-10-10 05:00:15","2015/10/10",10,10,2015,5,-109.5221,43.7058,2,619073.859951803,4840258.76685011
"6863",28897,28897,"Wiggins2",38064,"2015-10-10 05:40:31","2015/10/10",10,10,2015,5,-109.5223,43.70614,2,619057.072783191,4840296.24129801
"6864",28898,28898,"Wiggins2",38064,"2015-10-10 06:20:05","2015/10/10",10,10,2015,6,-109.5204,43.70584,2,619210.750464482,4840265.65251761
"6865",28899,28899,"Wiggins2",38064,"2015-10-10 07:00:20","2015/10/10",10,10,2015,7,-109.5089,43.70642,2,620136.151779025,4840346.67029597
"6866",28900,28900,"Wiggins2",38064,"2015-10-10 07:40:30","2015/10/10",10,10,2015,7,-109.5096,43.70646,2,620079.673150342,4840350.09869169
"6867",28901,28901,"Wiggins2",38064,"2015-10-10 08:20:13","2015/10/10",10,10,2015,8,-109.5048,43.70318,2,620472.977264696,4839992.77318519
"6868",28902,28902,"Wiggins2",38064,"2015-10-10 09:00:05","2015/10/10",10,10,2015,9,-109.4942,43.70498,2,621323.430861895,4840208.14571434
"6869",28903,28903,"Wiggins2",38064,"2015-10-10 09:40:34","2015/10/10",10,10,2015,9,-109.4942,43.7052,2,621322.98706415,4840232.57975916
"6870",28904,28904,"Wiggins2",38064,"2015-10-10 10:20:27","2015/10/10",10,10,2015,10,-109.4925,43.70747,2,621455.373848691,4840487.18396765
"6871",28905,28905,"Wiggins2",38064,"2015-10-10 11:00:13","2015/10/10",10,10,2015,11,-109.4931,43.70823,2,621405.498562326,4840570.71364994
"6872",28906,28906,"Wiggins2",38064,"2015-10-10 11:40:13","2015/10/10",10,10,2015,11,-109.4932,43.70824,2,621397.421648999,4840571.67784342
"6873",28907,28907,"Wiggins2",38064,"2015-10-10 12:20:30","2015/10/10",10,10,2015,12,-109.4932,43.70826,2,621397.381274592,4840573.89912141
"6874",28908,28908,"Wiggins2",38064,"2015-10-10 13:00:30","2015/10/10",10,10,2015,13,-109.4932,43.70826,2,621397.381274592,4840573.89912141
"6875",28909,28909,"Wiggins2",38064,"2015-10-10 13:40:12","2015/10/10",10,10,2015,13,-109.4932,43.70823,2,621397.441836196,4840570.56720442
"6876",28910,28910,"Wiggins2",38064,"2015-10-10 14:20:13","2015/10/10",10,10,2015,14,-109.4934,43.70862,2,621380.541185079,4840613.58926454
"6877",28911,28911,"Wiggins2",38064,"2015-10-10 15:00:16","2015/10/10",10,10,2015,15,-109.4926,43.70917,2,621443.883824401,4840675.84609828
"6878",28912,28912,"Wiggins2",38064,"2015-10-10 15:40:43","2015/10/10",10,10,2015,15,-109.492,43.71046,2,621489.617126758,4840819.99773978
"6879",28913,28913,"Wiggins2",38064,"2015-10-10 16:21:54","2015/10/10",10,10,2015,16,-109.4912,43.71376,2,621547.397448525,4841187.68163037
"6880",28914,28914,"Wiggins2",38064,"2015-10-10 17:00:21","2015/10/10",10,10,2015,17,-109.4881,43.71565,2,621793.304240627,4841402.14304736
"6881",28915,28915,"Wiggins2",38064,"2015-10-10 17:40:15","2015/10/10",10,10,2015,17,-109.486,43.71685,2,621960.040219499,4841538.50777079
"6882",28916,28916,"Wiggins2",38064,"2015-10-10 18:20:20","2015/10/10",10,10,2015,18,-109.4842,43.71808,2,622102.562538497,4841676.65610432
"6883",28917,28917,"Wiggins2",38064,"2015-10-10 19:00:09","2015/10/10",10,10,2015,19,-109.4771,43.72232,2,622665.823404348,4842159.16285765
"6884",28918,28918,"Wiggins2",38064,"2015-10-10 19:40:20","2015/10/10",10,10,2015,19,-109.4749,43.72471,2,622838.145148154,4842427.8649067
"6885",28919,28919,"Wiggins2",38064,"2015-10-10 20:20:12","2015/10/10",10,10,2015,20,-109.4754,43.72486,2,622797.566068444,4842443.78354454
"6886",28920,28920,"Wiggins2",38064,"2015-10-10 21:00:13","2015/10/10",10,10,2015,21,-109.4753,43.7248,2,622805.74316844,4842437.26787023
"6887",28921,28921,"Wiggins2",38064,"2015-10-10 21:40:12","2015/10/10",10,10,2015,21,-109.4755,43.72493,2,622789.368553689,4842451.40987105
"6888",28922,28922,"Wiggins2",38064,"2015-10-10 22:20:30","2015/10/10",10,10,2015,22,-109.4753,43.72519,2,622804.946264354,4842480.58292625
"6889",28923,28923,"Wiggins2",38064,"2015-10-10 23:00:56","2015/10/10",10,10,2015,23,-109.4752,43.72526,2,622812.857675806,4842488.50561388
"6890",28924,28924,"Wiggins2",38064,"2015-10-10 23:40:14","2015/10/10",10,10,2015,23,-109.4753,43.72528,2,622804.762362598,4842490.5787088
"6891",28925,28925,"Wiggins2",38064,"2015-10-11 00:20:23","2015/10/11",10,11,2015,0,-109.475,43.7253,2,622828.884817834,4842493.24459334
"6892",28926,28926,"Wiggins2",38064,"2015-10-11 01:00:59","2015/10/11",10,11,2015,1,-109.4751,43.72582,2,622819.767687755,4842550.84979738
"6893",28927,28927,"Wiggins2",38064,"2015-10-11 01:40:49","2015/10/11",10,11,2015,1,-109.475,43.72607,2,622827.311113374,4842578.7640731
"6894",28928,28928,"Wiggins2",38064,"2015-10-11 02:20:11","2015/10/11",10,11,2015,2,-109.475,43.72619,2,622827.065858721,4842592.09178519
"6895",28929,28929,"Wiggins2",38064,"2015-10-11 03:00:15","2015/10/11",10,11,2015,3,-109.4751,43.72618,2,622819.03197383,4842590.83293274
"6896",28930,28930,"Wiggins2",38064,"2015-10-11 03:40:23","2015/10/11",10,11,2015,3,-109.475,43.72618,2,622827.08629663,4842590.98114251
"6897",28931,28931,"Wiggins2",38064,"2015-10-11 04:20:48","2015/10/11",10,11,2015,4,-109.4749,43.72631,2,622834.874908911,4842605.56771708
"6898",28932,28932,"Wiggins2",38064,"2015-10-11 05:00:11","2015/10/11",10,11,2015,5,-109.475,43.72635,2,622826.738851675,4842609.8620684
"6899",28933,28933,"Wiggins2",38064,"2015-10-11 05:40:14","2015/10/11",10,11,2015,5,-109.4753,43.72651,2,622802.249008066,4842627.1877517
"6900",28934,28934,"Wiggins2",38064,"2015-10-11 06:20:23","2015/10/11",10,11,2015,6,-109.4755,43.72638,2,622786.406058009,4842612.45304471
"6901",28935,28935,"Wiggins2",38064,"2015-10-11 07:01:55","2015/10/11",10,11,2015,7,-109.4752,43.72645,2,622810.425898608,4842620.67208569
"6902",28936,28936,"Wiggins2",38064,"2015-10-11 07:41:00","2015/10/11",10,11,2015,7,-109.475,43.72726,2,622824.878980782,4842710.93056295
"6903",28937,28937,"Wiggins2",38064,"2015-10-11 08:20:31","2015/10/11",10,11,2015,8,-109.4742,43.72766,2,622888.494440656,4842756.54231062
"6904",28938,28938,"Wiggins2",38064,"2015-10-11 09:00:49","2015/10/11",10,11,2015,9,-109.4743,43.72794,2,622879.867774902,4842787.49202655
"6905",28939,28939,"Wiggins2",38064,"2015-10-11 09:40:13","2015/10/11",10,11,2015,9,-109.4745,43.72767,2,622864.311622082,4842757.20811902
"6906",28940,28940,"Wiggins2",38064,"2015-10-11 10:20:49","2015/10/11",10,11,2015,10,-109.475,43.72827,2,622822.81469199,4842823.10550306
"6907",28941,28941,"Wiggins2",38064,"2015-10-11 11:00:30","2015/10/11",10,11,2015,11,-109.475,43.7285,2,622822.344601058,4842848.65029399
"6908",28942,28942,"Wiggins2",38064,"2015-10-11 11:40:18","2015/10/11",10,11,2015,11,-109.475,43.72853,2,622822.283284702,4842851.98222331
"6909",28943,28943,"Wiggins2",38064,"2015-10-11 12:20:13","2015/10/11",10,11,2015,12,-109.475,43.72853,2,622822.283284702,4842851.98222331
"6910",28944,28944,"Wiggins2",38064,"2015-10-11 13:00:57","2015/10/11",10,11,2015,13,-109.475,43.72859,2,622822.16065189,4842858.646082
"6911",28945,28945,"Wiggins2",38064,"2015-10-11 13:40:16","2015/10/11",10,11,2015,13,-109.4762,43.72868,2,622725.328852662,4842866.8639876
"6912",28946,28946,"Wiggins2",38064,"2015-10-11 14:20:30","2015/10/11",10,11,2015,14,-109.4759,43.72862,2,622749.613375476,4842860.64446831
"6913",28947,28947,"Wiggins2",38064,"2015-10-11 15:00:19","2015/10/11",10,11,2015,15,-109.476,43.72867,2,622741.457252886,4842866.04956101
"6914",28948,28948,"Wiggins2",38064,"2015-10-11 15:40:19","2015/10/11",10,11,2015,15,-109.4762,43.7289,2,622724.879551121,4842891.29813644
"6915",28949,28949,"Wiggins2",38064,"2015-10-11 16:20:11","2015/10/11",10,11,2015,16,-109.4761,43.72924,2,622732.239084725,4842929.20810807
"6916",28950,28950,"Wiggins2",38064,"2015-10-11 17:00:20","2015/10/11",10,11,2015,17,-109.4782,43.73188,2,622557.722216355,4843219.30983425
"6917",28951,28951,"Wiggins2",38064,"2015-10-11 17:40:10","2015/10/11",10,11,2015,17,-109.4783,43.73278,2,622547.833021428,4843319.11986921
"6918",28952,28952,"Wiggins2",38064,"2015-10-11 18:20:11","2015/10/11",10,11,2015,18,-109.4784,43.7338,2,622537.699295636,4843432.25765587
"6919",28953,28953,"Wiggins2",38064,"2015-10-11 19:00:30","2015/10/11",10,11,2015,19,-109.4782,43.73427,2,622552.847192942,4843484.75371649
"6920",28954,28954,"Wiggins2",38064,"2015-10-11 19:40:19","2015/10/11",10,11,2015,19,-109.4784,43.73453,2,622536.210437671,4843513.33467164
"6921",28955,28955,"Wiggins2",38064,"2015-10-11 20:20:11","2015/10/11",10,11,2015,20,-109.4784,43.7345,2,622536.271624009,4843510.0027393
"6922",28956,28956,"Wiggins2",38064,"2015-10-11 21:00:21","2015/10/11",10,11,2015,21,-109.4784,43.73455,2,622536.16964676,4843515.55595988
"6923",28957,28957,"Wiggins2",38064,"2015-10-11 21:40:14","2015/10/11",10,11,2015,21,-109.4776,43.73416,2,622601.391084431,4843473.42423889
"6924",28958,28958,"Wiggins2",38064,"2015-10-11 22:20:10","2015/10/11",10,11,2015,22,-109.4773,43.73436,2,622625.142639279,4843496.08105563
"6925",28959,28959,"Wiggins2",38064,"2015-10-11 23:00:30","2015/10/11",10,11,2015,23,-109.4767,43.73456,2,622673.053628118,4843519.18207104
"6926",28960,28960,"Wiggins2",38064,"2015-10-11 23:40:18","2015/10/11",10,11,2015,23,-109.4768,43.73455,2,622665.020846264,4843517.92338043
"6927",28961,28961,"Wiggins2",38064,"2015-10-12 00:20:11","2015/10/12",10,12,2015,0,-109.4768,43.73478,2,622664.551256195,4843543.46819658
"6928",28962,28962,"Wiggins2",38064,"2015-10-12 01:00:11","2015/10/12",10,12,2015,1,-109.4772,43.73504,2,622631.807875421,4843571.75285744
"6929",28963,28963,"Wiggins2",38064,"2015-10-12 01:40:30","2015/10/12",10,12,2015,1,-109.4771,43.73504,2,622639.861009754,4843571.9008651
"6930",28964,28964,"Wiggins2",38064,"2015-10-12 02:20:19","2015/10/12",10,12,2015,2,-109.4771,43.73505,2,622639.840596675,4843573.01150934
"6931",28965,28965,"Wiggins2",38064,"2015-10-12 03:00:03","2015/10/12",10,12,2015,3,-109.4772,43.73499,2,622631.909934055,4843566.19963627
"6932",28966,28966,"Wiggins2",38064,"2015-10-12 03:40:29","2015/10/12",10,12,2015,3,-109.4771,43.73502,2,622639.901835901,4843569.67957662
"6933",28967,28967,"Wiggins2",38064,"2015-10-12 04:20:11","2015/10/12",10,12,2015,4,-109.4771,43.73506,2,622639.820183592,4843574.12215358
"6934",28968,28968,"Wiggins2",38064,"2015-10-12 05:00:10","2015/10/12",10,12,2015,5,-109.4769,43.73514,2,622655.763120689,4843583.30335213
"6935",28969,28969,"Wiggins2",38064,"2015-10-12 05:40:10","2015/10/12",10,12,2015,5,-109.477,43.73507,2,622647.852900831,4843575.38081521
"6936",28970,28970,"Wiggins2",38064,"2015-10-12 06:20:13","2015/10/12",10,12,2015,6,-109.4778,43.73541,2,622582.734130697,4843611.95885325
"6937",28971,28971,"Wiggins2",38064,"2015-10-12 07:01:19","2015/10/12",10,12,2015,7,-109.4783,43.73561,2,622542.06076469,4843633.43213806
"6938",28972,28972,"Wiggins2",38064,"2015-10-12 07:40:18","2015/10/12",10,12,2015,7,-109.4782,43.73619,2,622548.930700804,4843697.99741242
