"","X.1","Elk","Date_Time","id","X","Y"
"10644",10644,"Wiggins2","2016-05-20 10:20:13",2,-1086732.02720342,2373027.99065377
"10645",10645,"Wiggins2","2016-05-20 11:00:12",2,-1086677.0151175,2373071.93797339
"10646",10646,"Wiggins2","2016-05-20 11:40:12",2,-1086677.49167419,2373068.62438715
"10647",10647,"Wiggins2","2016-05-20 12:20:13",2,-1086622.48017124,2373112.57205796
"10648",10648,"Wiggins2","2016-05-20 13:00:29",2,-1086611.51141499,2373132.41469661
"10649",10649,"Wiggins2","2016-05-20 13:40:12",2,-1086559.67743427,2373154.27219958
"10650",10650,"Wiggins2","2016-05-20 14:20:12",2,-1086559.35976055,2373156.48125783
"10651",10651,"Wiggins2","2016-05-20 15:00:17",2,-1086552.20326384,2373149.81526829
"10652",10652,"Wiggins2","2016-05-20 15:40:31",2,-1086492.57777448,2373169.42535335
"10653",10653,"Wiggins2","2016-05-20 16:20:13",2,-1085761.91119041,2372493.95127081
"10654",10654,"Wiggins2","2016-05-20 17:00:11",2,-1085578.92403797,2372129.45257427
"10655",10655,"Wiggins2","2016-05-20 17:40:13",2,-1085479.95609004,2371970.93360751
"10656",10656,"Wiggins2","2016-05-20 18:20:30",2,-1085431.27331125,2371914.33705256
"10657",10657,"Wiggins2","2016-05-20 19:00:04",2,-1085270.10916618,2371736.74209705
"10658",10658,"Wiggins2","2016-05-20 19:40:12",2,-1085275.20604355,2371757.76655348
"10659",10659,"Wiggins2","2016-05-20 20:20:30",2,-1085250.89463231,2371814.02536298
"10660",10660,"Wiggins2","2016-05-20 21:00:12",2,-1085587.47464099,2372013.43507502
"10661",10661,"Wiggins2","2016-05-20 21:40:11",2,-1085666.83466664,2372025.96330629
"10662",10662,"Wiggins2","2016-05-20 22:20:11",2,-1085667.15204324,2372023.75416934
"10663",10663,"Wiggins2","2016-05-20 23:00:31",2,-1085666.67597835,2372027.06787474
"10664",10664,"Wiggins2","2016-05-20 23:40:20",2,-1085659.04148896,2372023.71633389
"10665",10665,"Wiggins2","2016-05-21 00:20:12",2,-1085604.66570345,2372063.25399361
"10666",10666,"Wiggins2","2016-05-21 01:00:30",2,-1085595.60312577,2372069.84363764
"10667",10667,"Wiggins2","2016-05-21 01:40:19",2,-1085603.39626319,2372072.09054348
"10668",10668,"Wiggins2","2016-05-21 02:20:05",2,-1085595.60312577,2372069.84363764
"10669",10669,"Wiggins2","2016-05-21 03:00:12",2,-1085595.76180463,2372068.73906878
"10670",10670,"Wiggins2","2016-05-21 03:40:29",2,-1085460.77691364,2372160.95748066
"10671",10671,"Wiggins2","2016-05-21 04:20:11",2,-1085377.35059554,2372346.26189409
"10672",10672,"Wiggins2","2016-05-21 05:00:10",2,-1085239.9931721,2372455.05209137
"10673",10673,"Wiggins2","2016-05-21 05:40:11",2,-1085288.37461941,2372570.22627485
"10674",10674,"Wiggins2","2016-05-21 06:20:17",2,-1085288.05733186,2372572.43540302
"10675",10675,"Wiggins2","2016-05-21 07:00:31",2,-1085287.74004432,2372574.64453111
"10676",10676,"Wiggins2","2016-05-21 07:40:19",2,-1085374.44750562,2372705.47024089
"10677",10677,"Wiggins2","2016-05-21 08:20:11",2,-1085511.96236871,2372595.57846965
"10678",10678,"Wiggins2","2016-05-21 09:00:14",2,-1085666.01855321,2372483.55545456
"10679",10679,"Wiggins2","2016-05-21 09:40:48",2,-1085863.01106873,2372355.15704375
"10680",10680,"Wiggins2","2016-05-21 10:20:04",2,-1085862.85234632,2372356.2616019
"10681",10681,"Wiggins2","2016-05-21 11:00:10",2,-1085862.85234632,2372356.2616019
"10682",10682,"Wiggins2","2016-05-21 11:40:10",2,-1086024.09059876,2372307.28122419
"10683",10683,"Wiggins2","2016-05-21 12:20:30",2,-1086230.86884692,2372506.10795954
"10684",10684,"Wiggins2","2016-05-21 13:00:19",2,-1086230.23373516,2372510.52615302
"10685",10685,"Wiggins2","2016-05-21 13:40:10",2,-1086239.61410088,2372501.72822373
"10686",10686,"Wiggins2","2016-05-21 14:20:11",2,-1086296.56769492,2372613.63388368
"10687",10687,"Wiggins2","2016-05-21 15:00:19",2,-1086242.3501244,2372652.06198064
"10688",10688,"Wiggins2","2016-05-21 15:40:11",2,-1085948.97676429,2372716.99389128
"10689",10689,"Wiggins2","2016-05-21 16:20:30",2,-1085854.37140434,2372754.12941917
"10690",10690,"Wiggins2","2016-05-21 17:00:18",2,-1085878.06596107,2372758.66182228
"10691",10691,"Wiggins2","2016-05-21 17:40:03",2,-1085796.96776652,2372758.28144997
"10692",10692,"Wiggins2","2016-05-21 18:20:30",2,-1085712.21938864,2372783.30664868
"10693",10693,"Wiggins2","2016-05-21 19:00:19",2,-1085643.55891986,2372357.44637622
"10694",10694,"Wiggins2","2016-05-21 19:40:10",2,-1085367.16160461,2371852.14283325
"10695",10695,"Wiggins2","2016-05-21 20:20:30",2,-1084899.79692361,2371546.03451387
"10696",10696,"Wiggins2","2016-05-21 21:00:19",2,-1084641.54143046,2371592.38905656
"10697",10697,"Wiggins2","2016-05-21 21:40:10",2,-1084591.74058971,2371543.5298547
"10698",10698,"Wiggins2","2016-05-21 22:20:13",2,-1084577.57959579,2371529.09673793
"10699",10699,"Wiggins2","2016-05-21 23:00:47",2,-1084584.58083765,2371536.86559236
"10700",10700,"Wiggins2","2016-05-21 23:40:11",2,-1084584.42231357,2371537.97019037
"10701",10701,"Wiggins2","2016-05-22 00:20:10",2,-1084534.22455739,2371661.53849367
"10702",10702,"Wiggins2","2016-05-22 01:00:26",2,-1084487.85861935,2371814.96743871
"10703",10703,"Wiggins2","2016-05-22 01:40:10",2,-1084496.97264548,2371921.11809344
"10704",10704,"Wiggins2","2016-05-22 02:20:03",2,-1084479.35112169,2371987.35698844
"10705",10705,"Wiggins2","2016-05-22 03:00:30",2,-1084471.55773219,2371985.11124337
"10706",10706,"Wiggins2","2016-05-22 03:40:18",2,-1084471.39921624,2371986.21583422
"10707",10707,"Wiggins2","2016-05-22 04:20:10",2,-1084471.08218437,2371988.42501586
"10708",10708,"Wiggins2","2016-05-22 05:00:11",2,-1084587.94869683,2372305.06924656
"10709",10709,"Wiggins2","2016-05-22 05:40:14",2,-1084741.74733362,2372364.34746477
"10710",10710,"Wiggins2","2016-05-22 06:20:48",2,-1084737.28415468,2372338.90530569
"10711",10711,"Wiggins2","2016-05-22 07:00:09",2,-1084753.05199556,2372398.66310016
"10712",10712,"Wiggins2","2016-05-22 07:40:11",2,-1084923.24829978,2372513.284393
"10713",10713,"Wiggins2","2016-05-22 08:20:10",2,-1085483.78620822,2373017.66935499
"10714",10714,"Wiggins2","2016-05-22 09:00:30",2,-1085551.53497762,2373054.45882308
"10715",10715,"Wiggins2","2016-05-22 09:40:18",2,-1085550.74152614,2373059.98156981
"10716",10716,"Wiggins2","2016-05-22 10:20:30",2,-1085619.75925129,2373087.93524293
"10717",10717,"Wiggins2","2016-05-22 11:00:18",2,-1085840.39839652,2373472.50087437
"10718",10718,"Wiggins2","2016-05-22 11:40:09",2,-1085868.70738844,2373501.37106686
"10719",10719,"Wiggins2","2016-05-22 12:20:11",2,-1085876.3402094,2373504.72276
"10720",10720,"Wiggins2","2016-05-22 13:00:30",2,-1085875.38773903,2373511.34996524
"10721",10721,"Wiggins2","2016-05-22 13:40:16",2,-1085897.01615796,2373530.2413542
"10722",10722,"Wiggins2","2016-05-22 14:20:09",2,-1085926.27722362,2373552.48454243
"10723",10723,"Wiggins2","2016-05-22 15:00:05",2,-1085980.18262614,2373572.63335621
"10724",10724,"Wiggins2","2016-05-22 15:40:30",2,-1085961.55847385,2373476.386276
"10725",10725,"Wiggins2","2016-05-22 16:20:17",2,-1085983.82187974,2373490.85979499
"10726",10726,"Wiggins2","2016-05-22 17:00:09",2,-1085990.18458789,2373503.04786414
"10727",10727,"Wiggins2","2016-05-22 17:40:29",2,-1085931.66213821,2373458.56106142
"10728",10728,"Wiggins2","2016-05-22 18:20:16",2,-1085902.08316731,2373438.52689151
"10729",10729,"Wiggins2","2016-05-22 19:00:30",2,-1085890.78602261,2373404.21005942
"10730",10730,"Wiggins2","2016-05-22 19:40:17",2,-1085275.56837437,2373280.86827565
"10731",10731,"Wiggins2","2016-05-22 20:20:02",2,-1084972.59313211,2373073.89255149
"10732",10732,"Wiggins2","2016-05-22 21:00:10",2,-1084895.1049994,2372935.37745472
"10733",10733,"Wiggins2","2016-05-22 21:40:30",2,-1084894.62921773,2372938.6911457
"10734",10734,"Wiggins2","2016-05-22 22:20:17",2,-1084894.78781161,2372937.58658207
"10735",10735,"Wiggins2","2016-05-22 23:00:09",2,-1084738.01181746,2372955.66216931
"10736",10736,"Wiggins2","2016-05-22 23:40:09",2,-1084587.2536989,2372536.07319862
"10737",10737,"Wiggins2","2016-05-23 00:20:09",2,-1084556.77654023,2372296.0858912
"10738",10738,"Wiggins2","2016-05-23 01:00:19",2,-1084476.97336545,2372003.92584626
"10739",10739,"Wiggins2","2016-05-23 01:40:17",2,-1084476.97336545,2372003.92584626
"10740",10740,"Wiggins2","2016-05-23 02:20:09",2,-1084476.81484839,2372005.03043663
"10741",10741,"Wiggins2","2016-05-23 03:00:24",2,-1084477.44891665,2372000.61207505
"10742",10742,"Wiggins2","2016-05-23 03:40:09",2,-1084476.97336545,2372003.92584626
"10743",10743,"Wiggins2","2016-05-23 04:20:02",2,-1084484.76673404,2372006.17159655
"10744",10744,"Wiggins2","2016-05-23 05:00:08",2,-1084476.97336545,2372003.92584626
"10745",10745,"Wiggins2","2016-05-23 05:40:07",2,-1084548.1154952,2372130.25158167
"10746",10746,"Wiggins2","2016-05-23 06:20:30",2,-1084638.32900472,2372236.76871945
"10747",10747,"Wiggins2","2016-05-23 07:00:17",2,-1084800.30796079,2372465.19593639
"10748",10748,"Wiggins2","2016-05-23 07:40:19",2,-1084794.14637944,2372564.64452413
"10749",10749,"Wiggins2","2016-05-23 08:20:08",2,-1084786.35365301,2372562.39846534
"10750",10750,"Wiggins2","2016-05-23 09:00:13",2,-1084780.62233842,2372545.79295732
"10751",10751,"Wiggins2","2016-05-23 09:40:48",2,-1084788.41508345,2372548.03901052
"10752",10752,"Wiggins2","2016-05-23 10:20:09",2,-1084780.30519756,2372548.00210481
"10753",10753,"Wiggins2","2016-05-23 11:00:08",2,-1085265.16574529,2373070.81620698
"10754",10754,"Wiggins2","2016-05-23 11:40:26",2,-1085383.4750801,2373094.57423751
"10755",10755,"Wiggins2","2016-05-23 12:20:09",2,-1085415.94681879,2373207.46381304
"10756",10756,"Wiggins2","2016-05-23 13:00:09",2,-1085531.42924776,2373363.84500254
"10757",10757,"Wiggins2","2016-05-23 13:40:30",2,-1085590.44574242,2373461.38447783
"10758",10758,"Wiggins2","2016-05-23 14:20:16",2,-1085583.13019635,2373455.82399234
"10759",10759,"Wiggins2","2016-05-23 15:00:09",2,-1085564.38818008,2373529.79040053
"10760",10760,"Wiggins2","2016-05-23 15:40:13",2,-1085615.13489335,2373628.39658588
"10761",10761,"Wiggins2","2016-05-23 16:20:49",2,-1085635.6524438,2373655.01893441
"10762",10762,"Wiggins2","2016-05-23 17:00:08",2,-1085554.07263886,2373601.58541831
"10763",10763,"Wiggins2","2016-05-23 17:40:30",2,-1085261.76542092,2373376.96402582
"10764",10764,"Wiggins2","2016-05-23 18:20:16",2,-1085169.05691308,2373344.48349491
"10765",10765,"Wiggins2","2016-05-23 19:00:10",2,-1085263.17553038,2373310.65367256
"10766",10766,"Wiggins2","2016-05-23 19:40:14",2,-1085229.29292056,2373264.07549155
"10767",10767,"Wiggins2","2016-05-23 20:20:19",2,-1084894.31202996,2372940.90027292
"10768",10768,"Wiggins2","2016-05-23 21:00:29",2,-1084879.20318244,2372933.09427968
"10769",10769,"Wiggins2","2016-05-23 21:40:15",2,-1084879.20318244,2372933.09427968
"10770",10770,"Wiggins2","2016-05-23 22:20:16",2,-1084879.83754875,2372928.67602344
"10771",10771,"Wiggins2","2016-05-23 23:00:07",2,-1084849.77833827,2372911.95955741
"10772",10772,"Wiggins2","2016-05-23 23:40:30",2,-1084783.17985295,2372980.18394253
"10773",10773,"Wiggins2","2016-05-24 00:20:15",2,-1084783.49701023,2372977.97481292
"10774",10774,"Wiggins2","2016-05-24 01:00:29",2,-1084783.02127432,2372981.2885073
"10775",10775,"Wiggins2","2016-05-24 01:40:09",2,-1084783.17985295,2372980.18394253
"10776",10776,"Wiggins2","2016-05-24 02:20:15",2,-1084783.17985295,2372980.18394253
"10777",10777,"Wiggins2","2016-05-24 03:00:22",2,-1084721.33955542,2373015.2718578
"10778",10778,"Wiggins2","2016-05-24 03:40:15",2,-1084721.02241465,2373017.48098812
"10779",10779,"Wiggins2","2016-05-24 04:20:14",2,-1084781.24783705,2373332.76045316
"10780",10780,"Wiggins2","2016-05-24 05:00:31",2,-1085151.14968566,2374034.09188407
"10781",10781,"Wiggins2","2016-05-24 05:40:22",2,-1084770.34314946,2374877.86996005
"10782",10782,"Wiggins2","2016-05-24 06:20:49",2,-1084554.75196261,2374797.31286469
"10783",10783,"Wiggins2","2016-05-24 07:00:07",2,-1083543.34406199,2374382.75350179
"10784",10784,"Wiggins2","2016-05-24 07:40:17",2,-1082526.05669829,2373385.82908225
"10785",10785,"Wiggins2","2016-05-24 08:20:08",2,-1081903.90493327,2373367.73333587
"10786",10786,"Wiggins2","2016-05-24 09:00:30",2,-1081698.54706795,2374291.9807157
"10787",10787,"Wiggins2","2016-05-24 09:40:15",2,-1081310.98273139,2375129.2596094
"10788",10788,"Wiggins2","2016-05-24 10:20:48",2,-1081423.77716026,2375474.55418765
"10789",10789,"Wiggins2","2016-05-24 11:00:07",2,-1081431.56725285,2375476.79670864
"10790",10790,"Wiggins2","2016-05-24 11:40:15",2,-1081432.19982168,2375472.37841381
"10791",10791,"Wiggins2","2016-05-24 12:20:16",2,-1081420.70118516,2375835.94885378
"10792",10792,"Wiggins2","2016-05-24 13:00:29",2,-1081209.49298608,2376518.10198256
"10793",10793,"Wiggins2","2016-05-24 13:40:14",2,-1081240.21497715,2376586.75029458
"10794",10794,"Wiggins2","2016-05-24 14:20:15",2,-1081233.37484606,2376577.88066806
"10795",10795,"Wiggins2","2016-05-24 15:00:15",2,-1081206.4885353,2376539.08854533
"10796",10796,"Wiggins2","2016-05-24 15:40:23",2,-1081206.4759113,2376085.95353502
"10797",10797,"Wiggins2","2016-05-24 16:20:14",2,-1081226.39915669,2375946.77817101
"10798",10798,"Wiggins2","2016-05-24 17:00:14",2,-1081285.62892861,2375872.97131601
"10799",10799,"Wiggins2","2016-05-24 17:40:29",2,-1081060.84455457,2375403.43976368
"10800",10800,"Wiggins2","2016-05-24 18:20:15",2,-1080959.526595,2375317.92588341
"10801",10801,"Wiggins2","2016-05-24 19:00:15",2,-1080944.57820749,2375309.02347594
"10802",10802,"Wiggins2","2016-05-24 19:40:14",2,-1080878.7325902,2375259.02170593
"10803",10803,"Wiggins2","2016-05-24 20:20:49",2,-1080864.79887676,2375129.65363628
"10804",10804,"Wiggins2","2016-05-24 21:00:06",2,-1080812.83998202,2375152.65363447
"10805",10805,"Wiggins2","2016-05-24 21:40:14",2,-1080813.15607701,2375150.44445146
"10806",10806,"Wiggins2","2016-05-24 22:20:08",2,-1080847.79531228,2375135.11108212
"10807",10807,"Wiggins2","2016-05-24 23:00:29",2,-1080847.16310352,2375139.52944683
"10808",10808,"Wiggins2","2016-05-24 23:40:15",2,-1080849.21778216,2375125.16976036
"10809",10809,"Wiggins2","2016-05-25 00:20:14",2,-1080816.47507505,2375127.2480251
"10810",10810,"Wiggins2","2016-05-25 01:00:30",2,-1080812.99802951,2375151.54904297
"10811",10811,"Wiggins2","2016-05-25 01:40:14",2,-1080812.52388704,2375154.86281739
"10812",10812,"Wiggins2","2016-05-25 02:20:14",2,-1080813.94631452,2375144.9214936
"10813",10813,"Wiggins2","2016-05-25 03:00:14",2,-1080813.472172,2375148.23526838
"10814",10814,"Wiggins2","2016-05-25 03:40:29",2,-1080822.36904221,2375142.74502476
"10815",10815,"Wiggins2","2016-05-25 04:20:14",2,-1080848.74362551,2375128.48353446
"10816",10816,"Wiggins2","2016-05-25 05:00:13",2,-1080871.43717001,2375083.26079568
"10817",10817,"Wiggins2","2016-05-25 05:40:30",2,-1080879.85998403,2375081.08438661
"10818",10818,"Wiggins2","2016-05-25 06:20:14",2,-1080887.33446189,2375085.53553626
"10819",10819,"Wiggins2","2016-05-25 07:00:14",2,-1080910.75176865,2375148.62840556
"10820",10820,"Wiggins2","2016-05-25 07:40:23",2,-1080904.06767236,2375138.65428602
"10821",10821,"Wiggins2","2016-05-25 08:20:14",2,-1080816.77129857,2375295.24387827
"10822",10822,"Wiggins2","2016-05-25 09:00:14",2,-1080829.34903319,2375320.71485022
"10823",10823,"Wiggins2","2016-05-25 09:40:21",2,-1080888.39756506,2375418.21329659
"10824",10824,"Wiggins2","2016-05-25 10:20:14",2,-1080909.39724532,2375441.50798485
"10825",10825,"Wiggins2","2016-05-25 11:00:11",2,-1080916.87131176,2375445.95914165
"10826",10826,"Wiggins2","2016-05-25 11:40:13",2,-1080894.13295952,2375434.81486121
"10827",10827,"Wiggins2","2016-05-25 12:20:24",2,-1080999.87590705,2375489.39943523
"10828",10828,"Wiggins2","2016-05-25 13:00:05",2,-1081101.93789888,2375513.02423538
"10829",10829,"Wiggins2","2016-05-25 13:40:16",2,-1081124.67578541,2375524.16913436
"10830",10830,"Wiggins2","2016-05-25 14:20:05",2,-1081120.04765612,2375499.83535995
"10831",10831,"Wiggins2","2016-05-25 15:00:30",2,-1081085.40913399,2375515.1673597
"10832",10832,"Wiggins2","2016-05-25 15:40:30",2,-1081032.97737212,2375541.47938157
"10833",10833,"Wiggins2","2016-05-25 16:20:21",2,-1080970.29607932,2375469.38536623
"10834",10834,"Wiggins2","2016-05-25 17:00:13",2,-1080988.60802308,2375511.4581459
"10835",10835,"Wiggins2","2016-05-25 17:40:13",2,-1080999.08550503,2375494.92234081
"10836",10836,"Wiggins2","2016-05-25 18:20:15",2,-1080997.66278157,2375504.86356959
"10837",10837,"Wiggins2","2016-05-25 19:01:00",2,-1080964.0420827,2375399.73088483
"10838",10838,"Wiggins2","2016-05-25 19:40:19",2,-1080940.19713492,2375396.31854435
"10839",10839,"Wiggins2","2016-05-25 20:20:13",2,-1080879.34283618,2375424.80801415
"10840",10840,"Wiggins2","2016-05-25 21:00:11",2,-1080873.1332165,2375411.52021372
"10841",10841,"Wiggins2","2016-05-25 21:40:30",2,-1080872.9751557,2375412.62479876
"10842",10842,"Wiggins2","2016-05-25 22:20:05",2,-1080922.83291257,2375347.61829128
"10843",10843,"Wiggins2","2016-05-25 23:00:13",2,-1080976.48514289,2375256.10194955
"10844",10844,"Wiggins2","2016-05-25 23:40:13",2,-1080976.16899718,2375258.31112233
"10845",10845,"Wiggins2","2016-05-26 00:20:29",2,-1080976.32707003,2375257.20653595
"10846",10846,"Wiggins2","2016-05-26 01:00:12",2,-1080989.85286846,2375276.05028582
"10847",10847,"Wiggins2","2016-05-26 01:40:13",2,-1080976.95936148,2375252.78819025
"10848",10848,"Wiggins2","2016-05-26 02:20:13",2,-1080977.59165296,2375248.36984423
"10849",10849,"Wiggins2","2016-05-26 03:00:29",2,-1080976.80128861,2375253.8927767
"10850",10850,"Wiggins2","2016-05-26 03:40:12",2,-1080967.90439026,2375259.3828274
"10851",10851,"Wiggins2","2016-05-26 04:20:12",2,-1080962.68802623,2375295.83417075
"10852",10852,"Wiggins2","2016-05-26 05:00:13",2,-1080933.76097312,2375497.97304362
"10853",10853,"Wiggins2","2016-05-26 05:40:29",2,-1080903.4355671,2375539.84867164
"10854",10854,"Wiggins2","2016-05-26 06:20:17",2,-1080852.11115494,2375558.42984896
"10855",10855,"Wiggins2","2016-05-26 07:01:06",2,-1080882.20984066,2375631.49609963
"10856",10856,"Wiggins2","2016-05-26 07:40:12",2,-1080772.47278788,2375944.9343779
"10857",10857,"Wiggins2","2016-05-26 08:20:14",2,-1080751.47166745,2376318.41046745
"10858",10858,"Wiggins2","2016-05-26 09:00:34",2,-1080849.45604949,2376427.11607358
"10859",10859,"Wiggins2","2016-05-26 09:40:24",2,-1080843.24763539,2376413.82852665
"10860",10860,"Wiggins2","2016-05-26 10:20:14",2,-1080917.30217026,2376406.39183926
"10861",10861,"Wiggins2","2016-05-26 11:00:13",2,-1080908.37699875,2376582.08287661
"10862",10862,"Wiggins2","2016-05-26 11:40:19",2,-1080897.26821396,2376603.03668358
"10863",10863,"Wiggins2","2016-05-26 12:20:13",2,-1080898.69098521,2376593.09564296
"10864",10864,"Wiggins2","2016-05-26 13:00:12",2,-1080900.47265726,2376637.31086225
"10865",10865,"Wiggins2","2016-05-26 13:40:29",2,-1080962.62584952,2376656.35128981
"10866",10866,"Wiggins2","2016-05-26 14:20:12",2,-1080970.25664637,2376659.6978669
"10867",10867,"Wiggins2","2016-05-26 15:00:12",2,-1080970.41474356,2376658.5933094
"10868",10868,"Wiggins2","2016-05-26 15:40:30",2,-1081040.31488287,2376623.51104225
"10869",10869,"Wiggins2","2016-05-26 16:20:13",2,-1081088.70467612,2376512.08274377
"10870",10870,"Wiggins2","2016-05-26 17:00:12",2,-1081107.87782917,2376434.79665193
"10871",10871,"Wiggins2","2016-05-26 17:40:12",2,-1081088.81168079,2376228.04532816
"10872",10872,"Wiggins2","2016-05-26 18:20:15",2,-1081092.76434327,2376200.43121448
"10873",10873,"Wiggins2","2016-05-26 19:00:53",2,-1081079.11362877,2376012.48974383
"10874",10874,"Wiggins2","2016-05-26 19:40:27",2,-1081115.24623916,2375873.37997727
"10875",10875,"Wiggins2","2016-05-26 20:20:30",2,-1080922.24561541,2375408.40328925
"10876",10876,"Wiggins2","2016-05-26 21:00:13",2,-1080822.80201489,2375479.84070908
"10877",10877,"Wiggins2","2016-05-26 21:40:30",2,-1080797.01499379,2375433.31728056
"10878",10878,"Wiggins2","2016-05-26 22:20:11",2,-1080798.27939596,2375424.48059216
"10879",10879,"Wiggins2","2016-05-26 23:00:12",2,-1080824.81116932,2375409.11452603
"10880",10880,"Wiggins2","2016-05-26 23:40:12",2,-1080835.60446309,2375390.36929537
"10881",10881,"Wiggins2","2016-05-27 00:20:26",2,-1080835.28835303,2375392.57846766
"10882",10882,"Wiggins2","2016-05-27 01:00:11",2,-1080833.39169292,2375405.8334997
"10883",10883,"Wiggins2","2016-05-27 01:40:11",2,-1080846.60133198,2375426.8861117
